Year,District,Crop,Predicted_Production_tons,Predicted_Demand_tons,Supply_Demand_Gap_tons,Supply_Demand_Gap_percent,Production_to_Demand_Ratio,Production_Growth_percent,Demand_Growth_percent,Avg_Mandi_Price_Current,Price_Change_percent,Mandi_Arrival_Growth_percent,Buffer_Stock_Level_tons,Oversupply_Risk_Level
2024,Prakasam,Foxtail Millet,258670.14,242798.62,15871.52,6.54,1.0654,14.59,-0.12,2983.1,1.45,21.05,37494.03,1
2024,Prakasam,Kodo Millet,135064.83,124679.7,10385.13,8.33,1.0833,-6.45,6.89,3009.0,-4.16,3.88,12649.25,1
2024,Prakasam,Barnyard Millet,259464.52,229911.59,29552.93,12.85,1.1285,8.93,9.38,2117.15,-5.72,14.14,34291.58,1
2024,Prakasam,Little Millet,131863.32,103434.08,28429.24,27.49,1.2749,11.91,-2.08,3866.42,-1.04,-6.63,4700.33,2
2024,Prakasam,Proso Millet,117550.54,120457.59,-2907.06,-2.41,0.9759,-4.3,-1.55,1645.4,6.26,-6.5,12983.79,0
2024,Guntur,Pearl Millet,152453.69,122004.88,30448.81,24.96,1.2496,0.69,-2.02,1795.62,-1.26,9.14,18721.44,2
2024,Guntur,Finger Millet,115552.17,88485.59,27066.58,30.59,1.3059,7.4,-1.06,3693.61,10.85,13.52,26625.62,2
2024,Guntur,Sorghum,244771.18,261559.41,-16788.23,-6.42,0.9358,-1.78,11.82,2212.68,-0.21,13.36,5211.73,0
2024,Guntur,Foxtail Millet,301679.06,298493.95,3185.11,1.07,1.0107,-1.13,2.61,1537.89,6.22,10.74,16006.57,0
2024,Guntur,Kodo Millet,181814.37,180191.01,1623.35,0.9,1.009,-6.71,-4.54,1888.2,-11.01,15.1,39246.62,0
2024,Guntur,Barnyard Millet,309128.75,373014.03,-63885.28,-17.13,0.8287,4.79,3.67,2306.98,-7.22,17.8,39928.34,0
2024,Guntur,Little Millet,230892.34,269907.36,-39015.02,-14.45,0.8555,0.98,-1.39,2876.33,-1.48,-7.17,6396.33,0
2024,Guntur,Proso Millet,259986.39,292936.39,-32950.01,-11.25,0.8875,9.42,10.97,2411.8,-10.92,2.72,30669.89,0
2024,Nizamabad,Pearl Millet,90568.55,85833.07,4735.47,5.52,1.0552,1.48,11.45,3300.12,-4.13,7.45,12580.04,1
2024,Nizamabad,Finger Millet,171229.02,187012.51,-15783.49,-8.44,0.9156,-4.74,10.1,3003.08,-5.47,-5.05,21857.2,0
2024,Nizamabad,Sorghum,207933.39,197619.06,10314.33,5.22,1.0522,-4.23,3.03,3987.54,12.33,5.42,11719.18,1
2024,Nizamabad,Foxtail Millet,59693.74,55618.34,4075.4,7.33,1.0733,-2.19,-3.03,3133.41,9.82,6.72,15038.28,1
2024,Nizamabad,Kodo Millet,316079.54,263274.23,52805.31,20.06,1.2006,-4.09,8.75,4282.89,6.65,0.1,19658.26,2
2024,Nizamabad,Barnyard Millet,71244.6,64017.52,7227.07,11.29,1.1129,2.95,2.63,2982.72,-12.83,-2.36,15545.99,1
2024,Nizamabad,Little Millet,233193.84,183245.86,49947.98,27.26,1.2726,4.8,10.58,3552.59,-13.91,13.48,19355.07,2
2024,Nizamabad,Proso Millet,131313.22,113373.49,17939.74,15.82,1.1582,8.83,14.81,3711.37,-12.75,22.31,13834.66,2
2024,Adilabad,Pearl Millet,60211.49,52692.63,7518.85,14.27,1.1427,0.77,5.77,3196.13,0.76,21.58,46421.66,1
2024,Adilabad,Finger Millet,110359.41,113184.97,-2825.56,-2.5,0.975,13.82,-0.37,1584.92,-1.06,7.02,30564.22,0
2024,Adilabad,Sorghum,222784.56,211819.61,10964.95,5.18,1.0518,-1.64,11.86,3796.52,0.18,-3.66,47652.34,1
2024,Adilabad,Foxtail Millet,259558.05,286415.42,-26857.36,-9.38,0.9062,18.55,-2.73,3431.55,-3.11,-7.98,17161.7,0
2024,Adilabad,Kodo Millet,112109.36,87692.72,24416.64,27.84,1.2784,17.42,-4.0,3728.48,4.0,10.27,5015.84,2
2024,Adilabad,Barnyard Millet,172690.59,140594.53,32096.06,22.83,1.2283,-3.61,4.6,3055.78,-19.29,8.78,22871.15,2
2024,Adilabad,Little Millet,207598.07,258345.56,-50747.5,-19.64,0.8036,3.21,-3.93,3982.15,-8.29,5.69,31028.28,0
2024,Adilabad,Proso Millet,262365.54,292167.5,-29801.96,-10.2,0.898,10.37,11.65,2931.19,-10.03,11.5,31589.82,0
2024,Karimnagar,Pearl Millet,68073.26,56542.67,11530.59,20.39,1.2039,16.31,-2.87,1872.72,-10.23,19.88,39735.84,2
2024,Karimnagar,Finger Millet,314778.86,292106.31,22672.55,7.76,1.0776,12.66,6.06,3103.61,-16.43,22.92,48427.13,1
2024,Karimnagar,Sorghum,167657.17,167029.8,627.37,0.38,1.0038,9.69,8.69,4372.71,4.73,4.22,12919.45,0
2024,Karimnagar,Foxtail Millet,316185.66,268776.19,47409.47,17.64,1.1764,-5.36,6.93,4443.21,-7.17,2.33,41080.83,2
2024,Karimnagar,Kodo Millet,250384.3,282094.78,-31710.48,-11.24,0.8876,-5.11,6.93,3326.41,-12.37,21.98,25848.71,0
2024,Karimnagar,Barnyard Millet,76500.19,89473.86,-12973.67,-14.5,0.855,-2.08,12.06,3631.58,2.69,21.05,3624.05,0
2024,Karimnagar,Little Millet,193556.34,236889.69,-43333.35,-18.29,0.8171,11.54,-2.72,2121.54,8.82,7.49,21874.89,0
2024,Karimnagar,Proso Millet,183844.18,155212.76,28631.42,18.45,1.1845,11.13,-1.57,2667.05,8.09,14.19,21657.99,2
2024,Warangal,Pearl Millet,84941.6,99278.83,-14337.23,-14.44,0.8556,-5.85,7.28,3080.65,-10.63,-8.72,42546.35,0
2024,Warangal,Finger Millet,135275.16,142177.66,-6902.5,-4.85,0.9515,-6.42,4.52,1990.03,-7.5,0.35,26278.54,0
2024,Warangal,Sorghum,141220.69,121796.31,19424.38,15.95,1.1595,11.46,13.08,3960.99,-11.8,10.92,29713.83,2
2024,Warangal,Foxtail Millet,254003.67,206208.1,47795.57,23.18,1.2318,5.49,0.57,3697.55,1.13,-4.61,45628.03,2
2024,Warangal,Kodo Millet,258956.86,309709.32,-50752.46,-16.39,0.8361,-5.04,11.17,1709.22,1.01,15.89,16810.89,0
2024,Warangal,Barnyard Millet,286354.92,224325.99,62028.93,27.65,1.2765,12.69,14.63,4346.04,-11.11,7.27,21627.62,2
2024,Warangal,Little Millet,100568.6,122445.2,-21876.6,-17.87,0.8213,14.93,14.83,3620.01,-5.8,-8.69,35114.46,0
2024,Warangal,Proso Millet,157718.72,163353.09,-5634.37,-3.45,0.9655,-0.69,0.16,3974.44,5.32,9.42,16598.61,0
2024,Nalgonda,Pearl Millet,77861.25,73563.76,4297.48,5.84,1.0584,13.73,7.06,1526.03,7.01,6.46,20597.2,1
2024,Nalgonda,Finger Millet,228291.54,209762.82,18528.72,8.83,1.0883,18.82,-4.08,3261.43,4.35,0.7,44214.53,1
2024,Nalgonda,Sorghum,206513.14,202879.94,3633.2,1.79,1.0179,9.63,13.29,1596.33,14.48,11.39,43445.94,0
2024,Nalgonda,Foxtail Millet,239193.82,234517.85,4675.97,1.99,1.0199,9.81,12.84,2485.87,13.1,22.4,21508.32,0
2024,Nalgonda,Kodo Millet,187678.9,147003.49,40675.41,27.67,1.2767,-2.23,14.26,2911.41,12.7,5.85,24432.73,2
2024,Nalgonda,Barnyard Millet,89062.64,88119.55,943.09,1.07,1.0107,-1.66,0.87,1533.62,12.2,0.7,32872.36,0
2024,Nalgonda,Little Millet,224279.92,250630.04,-26350.12,-10.51,0.8949,18.46,-3.12,3350.19,10.78,19.38,12247.17,0
2024,Nalgonda,Proso Millet,267485.19,255688.39,11796.81,4.61,1.0461,17.55,-1.3,2204.07,-9.06,21.56,5613.08,0
2024,Villupuram,Pearl Millet,197233.71,211909.23,-14675.52,-6.93,0.9307,0.68,0.37,2389.59,14.02,20.54,14266.81,0
2024,Villupuram,Finger Millet,230391.55,249762.09,-19370.54,-7.76,0.9224,-3.59,0.59,3925.53,6.39,-9.74,30445.23,0
2024,Villupuram,Sorghum,169392.84,156776.23,12616.61,8.05,1.0805,17.04,-3.18,3504.92,-1.98,13.01,49013.86,1
2024,Villupuram,Foxtail Millet,163380.03,144915.19,18464.85,12.74,1.1274,9.16,6.52,1809.15,-2.68,-3.27,27418.43,1
2024,Villupuram,Kodo Millet,240270.54,287994.86,-47724.32,-16.57,0.8343,5.09,1.4,3992.45,-15.3,19.36,49515.8,0
2024,Villupuram,Barnyard Millet,234359.96,248842.14,-14482.18,-5.82,0.9418,6.24,11.49,2656.63,-17.34,21.56,39215.17,0
2024,Villupuram,Little Millet,60197.76,51157.08,9040.68,17.67,1.1767,2.73,7.33,2043.72,0.23,24.65,2726.4,2
2024,Villupuram,Proso Millet,306554.71,266987.99,39566.72,14.82,1.1482,2.7,2.63,3249.26,12.78,4.82,9490.18,1
2024,Tiruvannamalai,Pearl Millet,97488.45,90029.32,7459.13,8.29,1.0829,-1.51,2.67,3206.04,-16.75,-7.71,41313.29,1
2024,Tiruvannamalai,Finger Millet,260345.42,220235.9,40109.52,18.21,1.1821,10.95,11.72,3879.15,7.42,0.69,14741.69,2
2024,Tiruvannamalai,Sorghum,220195.42,181528.69,38666.72,21.3,1.213,-7.94,3.49,2033.02,6.06,-0.54,10374.46,2
2024,Tiruvannamalai,Foxtail Millet,266577.66,289842.67,-23265.01,-8.03,0.9197,7.09,-0.4,2214.39,-12.7,2.98,47014.47,0
2024,Tiruvannamalai,Kodo Millet,248458.07,233705.74,14752.33,6.31,1.0631,17.27,0.09,1611.85,-4.79,18.29,40784.83,1
2024,Tiruvannamalai,Barnyard Millet,99567.89,87076.56,12491.32,14.35,1.1435,7.74,2.67,3360.67,-15.33,1.54,2020.35,1
2024,Tiruvannamalai,Little Millet,124281.97,114341.02,9940.95,8.69,1.0869,15.32,6.55,2542.19,14.09,19.84,32046.48,1
2024,Tiruvannamalai,Proso Millet,301025.9,347227.45,-46201.55,-13.31,0.8669,19.68,7.18,4137.41,12.24,19.52,43415.81,0
2024,Salem,Pearl Millet,118915.75,114570.57,4345.18,3.79,1.0379,17.32,12.47,2765.85,-8.56,1.3,5710.18,0
2024,Salem,Finger Millet,281400.08,268013.54,13386.54,4.99,1.0499,-6.75,4.16,3907.7,-1.69,-9.84,38339.08,0
2024,Salem,Sorghum,264514.97,243383.26,21131.71,8.68,1.0868,-4.18,5.17,2865.99,12.71,24.51,37239.02,1
2024,Salem,Foxtail Millet,214787.96,204259.61,10528.35,5.15,1.0515,2.56,14.26,2789.1,0.62,11.4,13652.49,1
2024,Salem,Kodo Millet,57346.3,63103.76,-5757.46,-9.12,0.9088,4.81,12.07,3427.43,10.53,20.33,22228.28,0
2024,Salem,Barnyard Millet,66644.92,78183.8,-11538.88,-14.76,0.8524,9.39,13.16,1742.38,13.72,-2.48,26656.37,0
2024,Salem,Little Millet,263971.2,323508.75,-59537.56,-18.4,0.816,18.11,3.96,2510.17,-3.18,2.55,22174.62,0
2024,Salem,Proso Millet,139334.98,149967.58,-10632.6,-7.09,0.9291,-5.86,9.56,2767.13,-19.3,-6.64,25078.34,0
2024,Dharmapuri,Pearl Millet,130520.76,134630.54,-4109.78,-3.05,0.9695,12.25,-1.39,2352.26,-12.74,23.79,30924.12,0
2024,Dharmapuri,Finger Millet,222510.23,215271.68,7238.55,3.36,1.0336,6.48,-4.63,4429.21,12.42,1.35,45557.22,0
2024,Dharmapuri,Sorghum,224113.95,255662.45,-31548.5,-12.34,0.8766,3.44,9.15,3872.96,-11.97,2.01,3232.5,0
2024,Dharmapuri,Foxtail Millet,271578.36,305442.82,-33864.46,-11.09,0.8891,-0.6,-1.44,3182.97,-17.48,19.1,27315.91,0
2024,Dharmapuri,Kodo Millet,97471.94,89242.05,8229.89,9.22,1.0922,4.48,1.01,1599.88,-15.45,-8.05,43248.01,1
2024,Dharmapuri,Barnyard Millet,280705.25,286167.39,-5462.14,-1.91,0.9809,16.4,14.98,2783.5,-13.96,3.17,41715.15,0
2024,Dharmapuri,Little Millet,189252.99,216655.46,-27402.46,-12.65,0.8735,9.62,10.21,2248.1,2.64,10.05,38178.31,0
2024,Dharmapuri,Proso Millet,160909.03,165678.99,-4769.96,-2.88,0.9712,-6.55,2.71,2469.23,-7.72,-9.34,42155.03,0
2024,Namakkal,Pearl Millet,58759.95,46404.68,12355.27,26.63,1.2663,13.4,3.79,3234.32,1.04,-7.06,40519.11,2
2024,Namakkal,Finger Millet,224858.37,168816.22,56042.15,33.2,1.332,0.23,13.41,4078.96,-14.84,20.39,35697.54,2
2024,Namakkal,Sorghum,174811.61,176925.16,-2113.55,-1.19,0.9881,13.25,-4.02,2148.7,-8.54,-4.87,47322.37,0
2024,Namakkal,Foxtail Millet,251049.85,215354.57,35695.28,16.58,1.1658,0.51,0.63,3386.6,-10.96,7.8,30289.72,2
2024,Namakkal,Kodo Millet,251010.23,278462.07,-27451.84,-9.86,0.9014,-1.49,5.74,3522.8,-14.73,-2.22,22547.48,0
2024,Namakkal,Barnyard Millet,164744.92,162832.05,1912.87,1.17,1.0117,15.58,13.04,2845.48,-12.31,-5.66,22878.53,0
2024,Namakkal,Little Millet,127184.21,118111.4,9072.81,7.68,1.0768,4.92,3.56,3525.61,11.16,3.58,47216.85,1
2024,Namakkal,Proso Millet,170791.49,154836.3,15955.19,10.3,1.103,-6.85,7.29,4228.47,12.02,11.19,40872.15,1
2024,Shivpuri,Pearl Millet,123216.02,122956.97,259.05,0.21,1.0021,13.65,2.49,2317.84,-9.96,-1.62,14977.73,0
2024,Shivpuri,Finger Millet,186145.38,170721.59,15423.79,9.03,1.0903,8.45,11.97,2838.38,-3.91,-1.12,41465.54,1
2024,Shivpuri,Sorghum,60286.54,67919.94,-7633.4,-11.24,0.8876,-1.28,2.79,2759.67,-3.36,-9.12,43733.85,0
2024,Shivpuri,Foxtail Millet,58969.76,69778.22,-10808.46,-15.49,0.8451,3.8,2.09,2424.38,-4.42,-3.01,5325.08,0
2024,Shivpuri,Kodo Millet,137028.86,135054.59,1974.27,1.46,1.0146,-2.18,10.54,1678.18,0.59,17.61,32524.14,0
2024,Shivpuri,Barnyard Millet,65325.49,76793.57,-11468.08,-14.93,0.8507,12.68,10.93,2617.8,-7.5,7.72,12866.24,0
2024,Shivpuri,Little Millet,129983.76,114606.13,15377.63,13.42,1.1342,-1.16,14.66,3901.47,2.91,4.79,13054.09,1
2024,Shivpuri,Proso Millet,305765.24,369026.25,-63261.01,-17.14,0.8286,16.22,-2.4,2734.85,14.43,12.1,45855.66,0
2024,Guna,Pearl Millet,230843.32,174688.23,56155.09,32.15,1.3215,18.82,0.2,1586.71,14.98,15.79,4436.84,2
2024,Guna,Finger Millet,247937.25,286979.04,-39041.78,-13.6,0.864,8.38,10.07,2585.02,-5.25,-7.25,34782.31,0
2024,Guna,Sorghum,211431.34,218587.93,-7156.59,-3.27,0.9673,12.6,11.67,4480.86,-16.96,-6.44,44449.84,0
2024,Guna,Foxtail Millet,186131.34,209293.13,-23161.79,-11.07,0.8893,4.54,13.58,2705.38,-17.32,15.56,24048.81,0
2024,Guna,Kodo Millet,165638.31,131931.69,33706.62,25.55,1.2555,10.0,7.96,3033.37,3.41,-0.18,23616.36,2
2024,Guna,Barnyard Millet,207640.85,197247.94,10392.91,5.27,1.0527,10.23,10.64,2650.2,10.99,14.79,1775.31,1
2024,Guna,Little Millet,151808.95,123964.7,27844.25,22.46,1.2246,3.32,14.56,3258.5,-19.41,12.47,4322.17,2
2024,Guna,Proso Millet,243357.2,267861.28,-24504.08,-9.15,0.9085,11.37,-4.93,2041.44,4.65,7.37,45505.14,0
2024,Vidisha,Pearl Millet,279671.83,253878.5,25793.33,10.16,1.1016,15.47,8.61,3369.43,-5.22,22.01,4287.18,1
2024,Vidisha,Finger Millet,67520.71,52910.34,14610.38,27.61,1.2761,16.52,5.64,2628.29,-9.21,0.76,43513.13,2
2024,Vidisha,Sorghum,109501.72,114472.04,-4970.33,-4.34,0.9566,-5.47,4.08,3721.95,-8.11,-0.86,15662.38,0
2024,Vidisha,Foxtail Millet,133148.08,108396.0,24752.08,22.83,1.2283,-2.74,7.11,2346.08,-19.42,21.4,43814.3,2
2024,Vidisha,Kodo Millet,97118.12,107898.57,-10780.45,-9.99,0.9001,13.93,4.62,2176.98,-7.49,-7.13,45873.06,0
2024,Vidisha,Barnyard Millet,233719.03,263492.75,-29773.72,-11.3,0.887,3.38,1.2,4101.19,-2.61,0.59,10985.56,0
2024,Vidisha,Little Millet,309884.25,374754.37,-64870.12,-17.31,0.8269,-5.86,8.49,1525.99,-7.56,3.09,14109.25,0
2024,Vidisha,Proso Millet,303339.24,290964.23,12375.01,4.25,1.0425,0.91,11.29,2547.79,13.28,22.75,39015.19,0
2024,Sehore,Pearl Millet,149640.18,124784.01,24856.17,19.92,1.1992,-4.67,6.01,2483.61,10.69,18.24,3836.41,2
2024,Sehore,Finger Millet,205994.13,185764.33,20229.8,10.89,1.1089,16.81,10.87,1727.93,-14.02,24.93,48981.1,1
2024,Sehore,Sorghum,140527.4,162144.1,-21616.7,-13.33,0.8667,15.51,14.46,1831.81,-3.87,16.53,9712.91,0
2024,Sehore,Foxtail Millet,195579.79,238848.3,-43268.51,-18.12,0.8188,-5.28,-0.59,3097.48,13.41,-6.79,44684.9,0
2024,Sehore,Kodo Millet,255838.78,285559.52,-29720.74,-10.41,0.8959,19.8,14.21,1695.09,-10.96,3.48,13696.67,0
2024,Sehore,Barnyard Millet,239448.02,297158.53,-57710.52,-19.42,0.8058,-3.15,13.29,1808.39,1.29,2.95,23702.2,0
2024,Sehore,Little Millet,275913.79,341867.52,-65953.73,-19.29,0.8071,15.72,11.81,3706.52,-16.44,-7.78,16405.35,0
2024,Sehore,Proso Millet,178128.2,150802.62,27325.58,18.12,1.1812,-5.46,-3.26,3671.19,-16.92,-1.27,17284.67,2
2024,Raisen,Pearl Millet,222895.03,207564.67,15330.36,7.39,1.0739,15.77,14.05,2462.18,-18.64,-7.94,16058.28,1
2024,Raisen,Finger Millet,55719.63,54074.53,1645.09,3.04,1.0304,-5.54,9.24,4181.11,1.58,21.08,20956.09,0
2024,Raisen,Sorghum,215686.52,194449.93,21236.58,10.92,1.1092,13.51,1.4,2720.33,9.38,5.13,37716.31,1
2024,Raisen,Foxtail Millet,133938.1,166615.87,-32677.77,-19.61,0.8039,0.5,10.66,3725.95,-13.57,10.69,7926.59,0
2024,Raisen,Kodo Millet,301771.28,355741.12,-53969.83,-15.17,0.8483,8.74,1.82,1665.23,-9.26,-7.13,31288.06,0
2024,Raisen,Barnyard Millet,247441.78,198321.96,49119.82,24.77,1.2477,3.74,-2.91,3584.32,-6.61,12.43,34811.06,2
2024,Raisen,Little Millet,77720.11,60577.91,17142.2,28.3,1.283,13.11,11.8,3606.96,-1.57,-5.37,33543.54,2
2024,Raisen,Proso Millet,88509.37,99132.86,-10623.49,-10.72,0.8928,3.33,-2.17,3972.68,12.38,-4.68,5102.22,0
2024,Agra,Pearl Millet,267796.34,248493.53,19302.81,7.77,1.0777,9.87,-1.59,3846.49,9.25,9.9,19691.47,1
2024,Agra,Finger Millet,91692.81,93025.94,-1333.13,-1.43,0.9857,9.68,4.93,3898.89,4.79,16.1,1545.0,0
2024,Agra,Sorghum,203706.31,166952.84,36753.48,22.01,1.2201,14.39,7.67,4310.95,2.17,7.23,38243.1,2
2024,Agra,Foxtail Millet,199086.08,194692.75,4393.33,2.26,1.0226,11.7,-1.84,1591.52,13.61,13.14,45730.58,0
2024,Agra,Kodo Millet,123842.81,113910.64,9932.17,8.72,1.0872,5.81,-2.42,3915.18,-0.52,22.87,8092.65,1
2024,Agra,Barnyard Millet,145656.76,130744.54,14912.22,11.41,1.1141,-2.78,9.34,1634.09,3.69,7.91,46349.77,1
2024,Agra,Little Millet,223267.63,246319.68,-23052.05,-9.36,0.9064,-3.87,7.64,3048.03,-19.44,3.3,15113.77,0
2024,Agra,Proso Millet,60600.18,69426.44,-8826.26,-12.71,0.8729,15.29,0.24,2755.53,-7.45,0.52,24378.2,0
2024,Mathura,Pearl Millet,172556.12,198840.19,-26284.06,-13.22,0.8678,11.39,7.14,2523.2,5.13,-9.18,43660.61,0
2024,Mathura,Finger Millet,221159.55,273358.99,-52199.44,-19.1,0.809,8.36,1.61,2676.43,4.07,-2.85,5594.65,0
2024,Mathura,Sorghum,156066.12,165976.71,-9910.59,-5.97,0.9403,1.92,11.11,2161.67,-0.44,8.58,46410.56,0
2024,Mathura,Foxtail Millet,170341.34,202712.45,-32371.11,-15.97,0.8403,1.73,8.95,4233.97,1.47,19.04,4629.38,0
2024,Mathura,Kodo Millet,156178.5,192020.03,-35841.53,-18.67,0.8133,3.67,-2.44,4282.43,9.52,-9.19,5321.03,0
2024,Mathura,Barnyard Millet,78887.03,87837.4,-8950.36,-10.19,0.8981,-2.58,2.64,4266.31,-3.13,10.62,33605.05,0
2024,Mathura,Little Millet,171512.38,204289.0,-32776.62,-16.04,0.8396,13.1,7.31,2142.96,-19.42,1.52,38236.47,0
2024,Mathura,Proso Millet,246523.21,290507.63,-43984.41,-15.14,0.8486,6.59,10.95,3795.89,5.54,9.6,47586.18,0
2024,Firozabad,Pearl Millet,203927.52,184354.53,19572.99,10.62,1.1062,8.5,10.07,2278.85,8.31,15.59,47894.63,1
2024,Firozabad,Finger Millet,114839.99,111423.48,3416.5,3.07,1.0307,7.7,6.77,4148.11,13.51,4.31,11537.59,0
2024,Firozabad,Sorghum,67918.3,70105.24,-2186.95,-3.12,0.9688,12.4,-2.48,3690.46,-2.73,18.27,13536.53,0
2024,Firozabad,Foxtail Millet,188291.22,189898.08,-1606.86,-0.85,0.9915,14.81,5.57,3810.67,9.21,1.61,34749.56,0
2024,Firozabad,Kodo Millet,92551.18,110641.18,-18090.0,-16.35,0.8365,2.29,8.27,3487.28,3.22,20.54,8783.66,0
2024,Firozabad,Barnyard Millet,293151.8,324944.72,-31792.92,-9.78,0.9022,17.23,10.2,1832.35,-12.36,-1.41,11273.76,0
2024,Firozabad,Little Millet,168749.24,169589.04,-839.8,-0.5,0.995,1.6,5.7,2394.08,12.97,4.78,45425.75,0
2024,Firozabad,Proso Millet,222371.73,222636.56,-264.83,-0.12,0.9988,9.1,2.98,2471.84,-0.69,6.79,14171.24,0
2024,Mainpuri,Pearl Millet,127392.5,116274.56,11117.94,9.56,1.0956,8.1,1.69,1738.05,-7.49,-2.98,46943.79,1
2024,Mainpuri,Finger Millet,138429.96,127674.85,10755.11,8.42,1.0842,14.04,1.6,3385.52,12.33,14.5,24938.69,1
2024,Mainpuri,Sorghum,195424.0,191256.97,4167.03,2.18,1.0218,-0.26,14.34,1693.11,2.26,23.98,19902.81,0
2024,Mainpuri,Foxtail Millet,288140.48,349881.02,-61740.53,-17.65,0.8235,4.0,1.46,1860.9,6.19,-5.88,31237.7,0
2024,Mainpuri,Kodo Millet,183650.24,161352.52,22297.72,13.82,1.1382,-1.73,7.26,2566.78,-8.86,16.86,39153.84,1
2024,Mainpuri,Barnyard Millet,168495.03,201075.27,-32580.25,-16.2,0.838,9.12,3.81,3296.56,-11.68,15.29,45762.23,0
2024,Mainpuri,Little Millet,66202.4,81277.13,-15074.73,-18.55,0.8145,1.83,5.09,2051.06,9.23,3.86,10391.89,0
2024,Mainpuri,Proso Millet,62974.37,71116.99,-8142.62,-11.45,0.8855,1.16,4.51,3417.9,-13.96,-0.17,7186.38,0
2024,Etawah,Pearl Millet,127402.55,130042.98,-2640.43,-2.03,0.9797,12.86,1.11,3488.46,-14.14,3.35,28111.56,0
2024,Etawah,Finger Millet,203447.29,205471.59,-2024.3,-0.99,0.9901,-0.89,8.1,1647.94,-17.1,12.18,25801.39,0
2024,Etawah,Sorghum,61900.31,46676.13,15224.17,32.62,1.3262,-2.29,13.2,3160.65,-17.48,19.9,43652.88,2
2024,Etawah,Foxtail Millet,169237.9,147407.12,21830.77,14.81,1.1481,14.25,5.54,2700.74,6.14,-6.35,17950.11,1
2024,Etawah,Kodo Millet,122221.89,117139.23,5082.67,4.34,1.0434,-7.56,-0.1,1962.72,-6.25,11.53,22433.5,0
2024,Etawah,Barnyard Millet,279784.9,340133.8,-60348.9,-17.74,0.8226,15.09,3.06,3601.55,-2.65,-8.32,17305.14,0
2024,Etawah,Little Millet,107645.69,130530.02,-22884.33,-17.53,0.8247,15.87,0.98,3220.16,-16.25,14.18,35819.27,0
2024,Etawah,Proso Millet,270568.09,250143.47,20424.62,8.17,1.0817,4.44,7.53,3548.4,8.11,2.76,3086.11,1
2025,Barmer,Pearl Millet,321853.89,382922.27,-61068.38,-15.95,0.8405,18.58,14.4,3667.96,9.74,12.72,33161.61,0
2025,Barmer,Finger Millet,206305.06,243532.33,-37227.27,-15.29,0.8471,10.86,4.08,4124.26,-0.78,-6.87,8777.03,0
2025,Barmer,Sorghum,104202.09,91688.55,12513.55,13.65,1.1365,18.39,2.42,2933.08,-2.08,0.1,20375.78,1
2025,Barmer,Foxtail Millet,175983.51,185619.51,-9636.0,-5.19,0.9481,15.3,11.62,3990.41,-17.12,17.34,28566.25,0
2025,Barmer,Kodo Millet,209693.65,167760.68,41932.97,25.0,1.25,6.14,4.12,2623.93,-17.6,10.04,34711.63,2
2025,Barmer,Barnyard Millet,135959.88,155909.64,-19949.76,-12.8,0.872,8.91,-1.7,2118.03,-16.49,22.12,31375.71,0
2025,Barmer,Little Millet,102962.22,116313.1,-13350.88,-11.48,0.8852,13.28,5.35,3432.28,3.2,6.66,22558.76,0
2025,Barmer,Proso Millet,172866.66,162428.57,10438.09,6.43,1.0643,0.94,12.96,2944.23,-7.34,0.6,31025.1,1
2025,Jaisalmer,Pearl Millet,231254.99,255347.5,-24092.51,-9.44,0.9056,9.88,1.12,4451.97,-4.88,6.48,25138.83,0
2025,Jaisalmer,Finger Millet,146137.83,139600.15,6537.68,4.68,1.0468,7.78,14.01,3677.77,9.05,-0.7,31012.09,0
2025,Jaisalmer,Sorghum,299094.59,297132.06,1962.53,0.66,1.0066,18.51,8.88,2395.37,-16.06,-2.63,30093.38,0
2025,Jaisalmer,Foxtail Millet,181654.28,226532.82,-44878.54,-19.81,0.8019,10.59,-2.8,4349.24,2.52,6.18,43081.6,0
2025,Jaisalmer,Kodo Millet,263371.18,278457.29,-15086.11,-5.42,0.9458,-0.64,8.26,3955.94,3.07,14.3,24704.07,0
2025,Jaisalmer,Barnyard Millet,101628.54,124118.14,-22489.6,-18.12,0.8188,5.11,5.01,2703.87,-16.36,1.99,32759.73,0
2025,Jaisalmer,Little Millet,253759.86,252211.67,1548.19,0.61,1.0061,-5.33,5.68,4126.61,-6.91,-2.51,33594.38,0
2025,Jaisalmer,Proso Millet,95824.26,113106.33,-17282.07,-15.28,0.8472,7.02,14.33,2548.55,-19.38,17.13,37743.96,0
2025,Jodhpur,Pearl Millet,268618.61,313837.24,-45218.63,-14.41,0.8559,5.61,6.96,3998.59,-7.33,7.56,33027.43,0
2025,Jodhpur,Finger Millet,164168.16,135880.67,28287.49,20.82,1.2082,17.14,5.62,4227.25,1.98,-5.89,10477.42,2
2025,Jodhpur,Sorghum,100183.06,85827.08,14355.99,16.73,1.1673,12.61,10.74,3414.25,-4.46,0.52,23785.69,2
2025,Jodhpur,Foxtail Millet,123067.18,141949.61,-18882.43,-13.3,0.867,19.92,3.89,3648.95,-11.09,24.27,33802.61,0
2025,Jodhpur,Kodo Millet,187790.59,216837.8,-29047.21,-13.4,0.866,14.97,-0.09,2372.54,-0.54,14.98,29023.38,0
2025,Jodhpur,Barnyard Millet,325554.11,328516.91,-2962.79,-0.9,0.991,-1.93,13.78,2618.59,6.83,-8.7,23612.49,0
